tweets_date,score,day
2020-04-24,0.39364959977323305,4
2020-04-25,0.04290197457441462,5
2020-04-26,0.01458167617443241,6
2020-04-27,-0.12152191941428596,0
2020-04-28,0.12732485062141488,1
2020-04-29,0.24150600397289568,2
2020-04-30,0.12595511093544248,3
2020-05-01,-0.057011937863880285,4
2020-05-02,0.012027832072141715,5
2020-05-03,0.12289165633414742,6
2020-05-04,-0.22611674922443598,0
2020-05-05,0.2805275353653489,1
2020-05-06,0.17711677288605637,2
2020-05-07,-0.21782744793065034,3
2020-05-08,-0.08997236879956273,4
2020-05-09,0.004788677748328097,5
2020-05-10,0.005525068461199563,6
2020-05-11,0.18541851904752188,0
2020-05-12,-0.012765864920073916,1
2020-05-13,0.12965177367810007,2
2020-05-14,0.115533200341125,3
2020-05-15,0.077709133856856,4
2020-05-16,0.21592295077884727,5
2020-05-17,-0.15191143007637609,6
2020-05-18,0.2584810066744386,0
2020-05-19,0.010620491441030019,1
2020-05-20,0.5592843763797176,2
2020-05-21,0.06396547680345055,3
2020-05-22,0.05680943713168476,4
2020-05-23,0.07774826762351447,5
2020-05-24,0.6623658764220994,6
2020-05-25,0.34549918653190415,0
2020-05-26,0.11832344058571359,1
2020-05-27,0.5207081354613189,2
2020-05-28,-0.39541430564577373,3
2020-05-29,0.391602334384534,4
2020-05-30,0.421720335497443,5
2020-05-31,0.24250055099077797,6
2020-06-01,0.45222782091213015,0
2020-06-02,0.22145267924017,1
2020-06-03,0.6110941462456982,2
2020-06-04,0.6314935224266709,3
2020-06-05,0.17147861261606537,4
2020-06-06,0.24058791373439273,5
2020-06-07,0.022049955283946935,6
2020-06-08,0.4265394447883504,0
2020-06-09,0.22187912884529645,1
2020-06-10,0.04495394607659693,2
2020-06-11,0.11172692438805812,3
2020-06-12,0.3979723980936591,4
2020-06-13,0.09377866936978178,5
2020-06-14,-0.18068181467819194,6
2020-06-15,-0.10272958958443577,0
2020-06-16,-0.33489555987755965,1
2020-06-17,0.03578830265552863,2
2020-06-18,0.04783831449092239,3
2020-06-19,0.2262497284211935,4
2020-06-20,0.21886872764600465,5
2020-06-21,-0.15083778589491428,6
2020-06-22,0.6070539766702016,0
2020-06-23,0.36784174063052744,1
2020-06-24,0.22368427710331948,2
2020-06-25,0.45043465518167003,3
2020-06-26,0.10221779533327799,4
2020-06-27,0.25905677486045064,5
2020-06-28,0.19945778797907546,6
2020-06-29,0.26431370380035174,0
2020-06-30,0.3658251926356651,1
2020-07-01,0.2934906665461834,2
2020-07-02,0.0494815618162701,3
2020-07-03,0.3058350813523902,4
2020-07-04,0.2511897972604273,5
2020-07-05,-0.07854896869492488,6
2020-07-06,0.33675737944340806,0
2020-07-07,0.14038258241448226,1
2020-07-08,0.20641026316019317,2
2020-07-09,0.10344717557800868,3
2020-07-10,0.15222532598869012,4
2020-07-11,0.08384395676304499,5
2020-07-12,0.32724889030117454,6
2020-07-13,0.2758980350418697,0
2020-07-14,0.18368581925723002,1
2020-07-15,-0.02683125862423301,2
2020-07-16,0.13172162973538554,3
2020-07-17,0.11118689254607765,4
2020-07-18,0.20283497702291947,5
2020-07-19,0.10378080377518743,6
2020-07-20,0.2784418228632323,0
2020-07-21,-0.114600633526214,1
2020-07-22,0.11234479433676821,2
2020-07-23,0.07315652620175227,3
2020-07-24,0.19171881544458177,4
2020-07-25,0.3119430845857335,5
2020-07-26,0.29336842765353965,6
2020-07-27,0.08619231160229504,0
2020-07-28,0.17997863476572745,1
2020-07-29,0.12401321151490688,2
2020-07-30,0.0827555790118284,3
2020-07-31,0.08170256958381596,4
2020-08-01,0.14699512206983759,5
2020-08-02,0.4626477229542467,6
2020-08-03,-0.1883027613647396,0
2020-08-04,0.4986083878633638,1
2020-08-05,-0.3860872123800263,2
2020-08-06,0.15673668371168942,3
2020-08-07,0.03265019364683214,4
2020-08-08,0.03617268091159469,5
2020-08-09,0.019924342182659503,6
2020-08-10,0.1768620531879301,0
2020-08-11,0.2463704874800331,1
2020-08-12,0.03959258034781353,2
2020-08-13,0.12034207123301065,3
2020-08-14,0.07295480882826264,4
2020-08-15,0.24788514660887298,5
2020-08-16,0.04300888528704382,6
2020-08-17,0.19111293847922356,0
2020-08-18,-0.04232133045082402,1
2020-08-19,0.012553502405962041,2
2020-08-20,0.2993151613094646,3
2020-08-21,0.09491708686471997,4
2020-08-22,0.33411549818563147,5
2020-08-23,0.3392926790852643,6
2020-08-24,0.1670746990756011,0
2020-08-25,-0.023693494793440923,1
2020-08-26,0.07601020709028015,2
2020-08-27,0.17970940672510274,3
2020-08-28,0.23204151918482763,4
2020-08-29,0.1308724077004057,5
2020-08-30,0.1232136267156383,6
2020-08-31,0.14108445907544656,0
2020-09-01,0.15182671244100684,1
2020-09-02,-0.05951789643748513,2
2020-09-03,-0.6371658190340368,3
2020-09-04,0.18161112048063285,4
2020-09-05,0.0464566402019113,5
2020-09-06,0.20701884833067713,6
2020-09-07,0.2187352944715878,0
2020-09-08,-0.15112694749121205,1
2020-09-09,0.02309350669961387,2
2020-09-10,0.01851178047659143,3
2020-09-11,-0.05676737271386289,4
2020-09-12,0.36066014841318733,5
2020-09-13,0.06267375625118968,6
2020-09-14,0.2584895483142928,0
2020-09-15,0.2281850867023344,1
2020-09-16,0.16322091870987673,2
2020-09-17,0.04240873364814382,3
2020-09-18,0.2967362979972757,4
2020-09-19,0.498528529273805,5
2020-09-20,0.18396632708717153,6
2020-09-21,0.15256956132605076,0
2020-09-22,0.3248306371968165,1
2020-09-23,0.025231838928065277,2
2020-09-24,0.19238083149738844,3
2020-09-25,0.34412847644051686,4
2020-09-26,0.13601318180057334,5
2020-09-27,0.09743580038003044,6
2020-09-28,-0.11520576939020072,0
2020-09-29,0.23431065564254228,1
2020-09-30,0.09627120011009303,2
2020-10-01,0.11981505706712232,3
2020-10-02,0.07312853576995189,4
2020-10-03,0.026647161736562137,5
2020-10-04,0.1294409957709115,6
2020-10-05,0.17525406114216208,0
2020-10-06,0.40050861109158087,1
2020-10-07,0.2999301188092992,2
2020-10-08,0.6643444192152932,3
2020-10-09,0.10161556084136034,4
2020-10-10,-0.026388263872581964,5
2020-10-11,0.2876171255743355,6
2020-10-12,0.26902342854041933,0
2020-10-13,0.09634116423504174,1
2020-10-14,0.1909615535995843,2
2020-10-15,0.25907901889293994,3
2020-10-16,0.2299838205518083,4
2020-10-17,0.020437209799649844,5
2020-10-18,0.1257470495110055,6
2020-10-19,-0.21827456985626512,0
2020-10-20,0.34586560636003905,1
2020-10-21,0.20873566104896843,2
2020-10-22,-0.1716903459411326,3
2020-10-23,0.019995012036028832,4
2020-10-24,-0.13105733471513606,5
2020-10-25,-0.28518092544140283,6
2020-10-26,0.35609378345588916,0
2020-10-27,0.10775399226808285,1
2020-10-28,0.19433581952880324,2
2020-10-29,0.5285938355247485,3
2020-10-30,0.0412972498290662,4
2020-10-31,-0.41804861209260374,5
2020-11-01,0.5093,6
