tweets_date,score,day
2020-08-26,0.1265584615384615,2
2020-08-27,0.1505547445255474,3
2020-08-28,0.14791147540983607,4
2020-08-29,0.1343232558139535,5
2020-08-30,0.1698222222222222,6
2020-08-31,0.149457,0
2020-09-01,0.16973068181818182,1
2020-09-02,0.08725324675324676,2
2020-09-03,-0.19535454545454528,3
2020-09-04,0.10552264150943398,4
2020-09-05,0.14368529411764702,5
2020-09-06,0.15630714285714284,6
2020-09-07,0.13003214285714285,0
2020-09-08,0.17698113207547167,1
2020-09-09,0.19611500000000004,2
2020-09-10,0.19968235294117648,3
2020-09-11,0.19105416666666666,4
2020-09-12,0.029657692307692312,5
2020-09-13,0.09672272727272727,6
2020-09-14,0.18575555555555556,0
2020-09-15,0.16367647058823528,1
2020-09-16,0.29492571428571424,2
2020-09-17,0.0862756756756757,3
2020-09-18,0.14589767441860468,4
2020-09-19,0.32869375,5
2020-09-20,0.23667894736842102,6
2020-09-21,0.23510750000000002,0
2020-09-22,0.2630581395348837,1
2020-09-23,0.24193076923076928,2
2020-09-24,0.1376439024390244,3
2020-09-25,0.22965333333333335,4
2020-09-26,0.18730769230769231,5
2020-09-27,0.28927826086956526,6
2020-09-28,0.3241078124999999,0
2020-09-29,0.23674227642276421,1
2020-09-30,0.128554,2
2020-10-01,0.10214528301886791,3
2020-10-02,0.1482829545454546,4
2020-10-03,0.1827258064516129,5
2020-10-04,0.052053333333333326,6
2020-10-05,0.15226458333333334,0
2020-10-06,0.10717692307692307,1
2020-10-07,0.08827083333333334,2
2020-10-08,0.2477712121212121,3
2020-10-09,0.14785686274509804,4
2020-10-10,0.050275999999999994,5
2020-10-11,0.12573600000000001,6
2020-10-12,0.21513409090909089,0
2020-10-13,0.02099677419354839,1
2020-10-14,0.1558648,2
2020-10-15,0.14525654761904755,3
2020-10-16,0.1426038834951456,4
2020-10-17,0.2652627450980392,5
2020-10-18,0.2056052631578947,6
2020-10-19,0.15591,0
2020-10-20,0.123028125,1
2020-10-21,0.03819999999999999,2
2020-10-22,0.14055000000000004,3
2020-10-23,0.07625681818181818,4
2020-10-24,0.022064516129032263,5
2020-10-25,0.15055909090909092,6
2020-10-26,0.18016000000000001,0
2020-10-27,0.12691230769230769,1
2020-10-28,0.21895869565217393,2
2020-10-29,0.09904268292682926,3
2020-10-30,0.1395974683544304,4
2020-10-31,0.07087619047619048,5
2020-11-01,0.13571351351351352,6
2020-11-02,0.12372658959537572,0
2020-11-03,0.16464183006535954,1
2020-11-04,0.1764449367088608,2
2020-11-05,0.19956379310344827,3
2020-11-06,0.19102,4
