,score,day,Movement
2020-10-04,0.14339857142857146,6,2.5512532467778293
2020-10-05,0.16549152542372889,0,-2.7485393235288758
2020-10-06,0.14180887096774192,1,2.734425986572564
2020-10-07,0.14337786885245896,2,0.14578533211715428
2020-10-08,0.3731824468085109,3,1.8970667621575288
2020-10-11,0.16516436781609195,6,1.9124396313364045
2020-10-12,0.18477009345794387,0,0.9834967483652868
2020-10-13,0.10590560000000003,1,3.279971834053108
2020-10-14,0.1122566265060241,2,-2.692387453519729
2020-10-15,0.15839112903225805,3,-2.0517714973737777
2020-10-18,0.2204052631578948,6,-2.0106047123118143
2020-10-19,0.16745436893203886,0,-2.0634554855161635
2020-10-20,0.14221678832116788,1,0.1659034452012209
2020-10-21,0.12470509090909088,2,0.7453137157398482
2020-10-22,0.1373533898305085,3,-1.2118659176899582
2020-10-25,0.08067499999999997,6,-0.08320994599516629
2020-10-26,0.16914941176470585,0,1.0469196750902077
2020-10-27,0.2211326923076924,1,-4.393897595265328
2020-10-28,0.12715393258426969,2,1.1846702453853775
2020-10-29,0.2227136363636364,3,-5.547301492381084
2020-11-01,0.5093,6,3.2135864113950197
