,score,day,Movement
2020-05-06,0.2303696969696969,2,0.2762430939226457
2020-05-07,0.36211875,3,3.8567493112947604
2020-05-10,0.12375555555555555,6,-0.7957559681697535
2020-05-11,0.04403636363636364,0,-3.208556149732622
2020-05-12,0.08021999999999999,1,-4.972375690607745
2020-05-13,0.3303166666666667,2,0.29069767441860517
2020-05-14,0.06698333333333333,3,-2.3188405797101463
2020-05-17,0.1466888888888889,6,7.121661721068251
2020-05-18,0.23277199999999998,0,2.216066481994461
2020-05-19,0.19471666666666665,1,-5.691056910569103
2020-05-20,-0.015710000000000002,2,-4.310344827586199
2020-05-21,0.19898333333333326,3,-1.8018018018018056
2020-05-25,0.07290833333333334,0,16.81957186544343
2020-05-26,0.2244125,1,9.162303664921478
2020-05-27,0.0701774193548387,2,-8.153477218225413
2020-05-28,0.07612432432432432,3,3.9164490861618884
2020-05-31,0.2744692307692308,6,7.035175879396971
2020-06-01,0.3189375,0,10.328638497652598
2020-06-02,0.13787234042553193,1,19.14893617021276
2020-06-03,0.16961014492753626,2,6.607142857142856
2020-06-04,0.15621195652173914,3,-6.365159128978226
2020-06-07,0.07853478260869565,6,6.797853309481217
2020-06-08,0.1994925925925926,0,11.892797319933003
2020-06-09,0.10901084337349398,1,-5.688622754491012
2020-06-10,0.29423636363636363,2,-6.190476190476191
2020-06-11,0.20951956521739132,3,3.2148900169204575
2020-06-14,0.11897727272727275,6,11.967213114754106
2020-06-15,0.196497619047619,0,2.342606149341142
2020-06-16,0.1748897435897436,1,-2.145922746781126
2020-06-17,0.02811428571428571,2,4.970760233918137
2020-06-18,0.2514666666666667,3,2.2284122562674202
2020-06-21,0.14215666666666668,6,1.2261580381471404
2020-06-22,0.07779259259259258,0,-2.69179004037684
2020-06-23,0.050013999999999996,1,-5.117565698478566
2020-06-24,0.17695757575757576,2,3.206997084548102
2020-06-25,0.19141333333333327,3,-2.5423728813559254
2020-06-28,0.22764761904761904,6,4.7826086956521685
2020-06-29,0.1751761904761905,0,6.777316735822958
2020-06-30,0.13241904761904766,1,2.4611398963730657
2020-07-01,0.07074615384615386,2,18.584070796460182
2020-07-05,0.09052,6,22.707889125799554
2020-07-06,0.19801931818181814,0,14.856646394439622
2020-07-07,0.10983617021276593,1,-2.571860816944027
2020-07-08,0.11691272727272728,2,13.12111801242235
2020-07-09,0.15378631578947372,3,2.8140013726835944
2020-07-12,0.15692203389830506,6,-7.6101468624833135
2020-07-13,0.14065087719298247,0,1.8063583815028927
2020-07-14,0.07254687499999997,1,-4.045422285308731
2020-07-15,0.12004333333333332,2,-4.289940828402372
2020-07-16,0.13655081967213115,3,-14.296754250386401
2020-07-19,0.08872363636363638,6,15.59963931469792
2020-07-20,0.15980113636363635,0,0.46801872074884177
2020-07-21,0.09278048780487806,1,-3.881987577639756
2020-07-22,0.07915833333333333,2,-1.8578352180937063
2020-07-23,0.11602068965517245,3,-2.716049382716046
2020-07-26,0.2733909090909091,6,-1.0998307952622688
2020-07-27,0.1499416666666667,0,4.961505560307966
2020-07-28,0.16074666666666668,1,3.5044824775876116
2020-07-29,0.11854827586206898,2,-3.937007874015752
2020-07-30,0.09992884615384616,3,-2.1311475409836023
2020-08-02,0.041029032258064514,6,13.902847571189291
2020-08-03,0.1753309734513274,0,0.2941176470588225
2020-08-04,0.06409999999999999,1,2.052785923753664
2020-08-05,0.14739649122807022,2,-0.5747126436781658
2020-08-06,0.07602368421052631,3,-3.0346820809248554
2020-08-09,0.07425217391304346,6,5.886736214605071
2020-08-10,0.14176923076923076,0,-8.585503166783958
2020-08-11,0.1900112781954888,1,2.8483448806774447
2020-08-12,0.14069506172839502,2,0.0
2020-08-13,0.07645714285714286,3,-1.9461077844311392
2020-08-16,0.19492941176470588,6,7.2519083969465825
2020-08-17,0.20006,0,1.7793594306049876
2020-08-18,0.2926499999999999,1,-1.6783216783216814
2020-08-19,0.2101813559322034,2,-1.9914651493598945
2020-08-20,0.17236966292134828,3,2.467343976777947
2020-08-23,0.12031707317073173,6,6.019830028328621
2020-08-24,0.07762857142857144,0,19.17167668670674
2020-08-25,0.1248696629213483,1,14.573996636771325
2020-08-26,0.1265584615384615,2,-2.7397356780951454
2020-08-27,0.1505547445255474,3,-6.941645218392612
2020-08-30,0.1698222222222222,6,2.864870270270292
2020-08-31,0.149457,0,5.7277979123595335
2020-09-01,0.16973068181818182,1,-1.0934442796499022
2020-09-02,0.08725324675324676,2,-6.030145728643211
2020-09-03,-0.19535454545454528,3,-3.850272521375797
2020-09-07,0.13003214285714285,0,-5.283642936596211
2020-09-08,0.17698113207547167,1,6.224303803622777
2020-09-09,0.19611500000000004,2,-1.9347705914870228
2020-09-10,0.19968235294117648,3,1.2964994363021454
2020-09-13,0.09672272727272728,6,4.229276807416649
2020-09-14,0.1857555555555556,0,2.455958355579302
2020-09-15,0.16367647058823528,1,-0.9379936978638037
2020-09-16,0.29492571428571424,2,1.5255076275644264
2020-09-17,0.0862756756756757,3,0.5699533974069082
2020-09-20,0.23667894736842104,6,-3.0911952601751835
2020-09-21,0.2351075,0,2.232860299460948
2020-09-22,0.2630581395348837,1,-6.604269370774829
2020-09-23,0.2419307692307693,2,-0.6124666265293177
2020-09-24,0.1376439024390244,3,2.633053221288506
2020-09-27,0.2892782608695653,6,2.674667030567668
2020-09-28,0.3241078124999999,0,10.845300948713522
2020-09-29,0.2367422764227642,1,1.7745755395683238
2020-09-30,0.128554,2,2.5447739182268725
2020-10-01,0.10214528301886792,3,-2.6654411764705954
2020-10-04,0.052053333333333326,6,1.9357884796978198
2020-10-05,0.15226458333333334,0,-4.261232051875863
2020-10-06,0.10717692307692307,1,4.305752298016419
2020-10-07,0.08827083333333334,2,-0.5565770202493714
2020-10-08,0.2477712121212121,3,0.1399160382501652
2020-10-11,0.125736,6,1.7699162445233618
2020-10-12,0.21513409090909089,0,-1.052627002288331
2020-10-13,0.020996774193548392,1,22.571687207600032
2020-10-14,0.1558648,2,5.924528301886789
2020-10-15,0.14525654761904755,3,1.4606341289633118
2020-10-18,0.2056052631578947,6,-2.9845540730337183
2020-10-19,0.15591,0,1.1943540063103164
2020-10-20,0.123028125,1,-0.3576466508457332
2020-10-21,0.03819999999999999,2,-1.722907332271817
2020-10-22,0.14055000000000006,3,-0.8035025859569944
2020-10-25,0.15055909090909092,6,-4.234167893961704
2020-10-26,0.18016,0,9.34256439830834
2020-10-27,0.12691230769230769,1,-3.2700455952867302
2020-10-28,0.21895869565217396,2,16.28498727735368
2020-10-29,0.09904268292682926,3,-4.407627383557367
2020-11-01,0.13571351351351352,6,8.960104643557898
2020-11-02,0.12372658959537572,0,6.542617046818733
2020-11-03,0.16464183006535954,1,6.225349295774629
2020-11-04,0.1764449367088608,2,12.304426208019791
