,score,day,Movement
2020-04-29,0.2011931621801263,2,-5.540166204986141
2020-04-30,0.2318760512500649,3,-6.74486803519061
2020-05-03,0.3476458252710745,6,5.031446540880502
2020-05-04,0.07279799258127864,0,-1.7964071856287456
2020-05-05,-0.3884747363646673,1,10.365853658536594
2020-05-06,0.04476294585260096,2,0.2762430939226457
2020-05-07,0.4704927803355921,3,3.8567493112947604
2020-05-10,0.19405108501404134,6,-0.7957559681697535
2020-05-11,0.07123922173767193,0,-3.208556149732622
2020-05-12,0.2803788786684188,1,-4.972375690607745
2020-05-13,0.3907450903176097,2,0.29069767441860517
2020-05-14,0.005912554800364845,3,-2.3188405797101463
2020-05-17,-0.4594025873004946,6,7.121661721068251
2020-05-18,0.3825535780724322,0,2.216066481994461
2020-05-19,0.2071555623367429,1,-5.691056910569103
2020-05-20,0.1663420857640521,2,-4.310344827586199
2020-05-21,0.16260582767101586,3,-1.8018018018018056
2020-05-25,0.1746141031598513,0,16.81957186544343
2020-05-26,0.24214898505042545,1,9.162303664921478
2020-05-27,0.044938824016642,2,-8.153477218225413
2020-05-28,0.06001981652405317,3,3.9164490861618884
2020-05-31,0.5526198460782709,6,7.035175879396971
2020-06-01,0.3336084003353537,0,10.328638497652598
2020-06-02,0.006549234411700901,1,19.14893617021276
2020-06-03,0.1177659872785844,2,6.607142857142856
2020-06-04,0.21458271224727,3,-6.365159128978226
2020-06-07,0.11700182769940555,6,6.797853309481217
2020-06-08,-0.021043107481042732,0,11.892797319933003
2020-06-09,0.11304372367192253,1,-5.688622754491012
2020-06-10,0.1813093464486748,2,-6.190476190476191
2020-06-11,0.2770276092963934,3,3.2148900169204575
2020-06-14,0.2383194619700364,6,11.967213114754106
2020-06-15,0.09826424924679797,0,2.342606149341142
2020-06-16,0.09961058538924243,1,-2.145922746781126
2020-06-17,0.025909905209836045,2,4.970760233918137
2020-06-18,0.3706653994105785,3,2.2284122562674202
2020-06-21,0.2538810672823648,6,1.2261580381471404
2020-06-22,0.074191071997714,0,-2.69179004037684
2020-06-23,0.020940548375829544,1,-5.117565698478566
2020-06-24,0.2200711175485448,2,3.206997084548102
2020-06-25,0.04876150392120345,3,-2.5423728813559254
2020-06-28,0.10936099405726636,6,4.7826086956521685
2020-06-29,0.1390320856353591,0,6.777316735822958
2020-06-30,0.07469642822531798,1,2.4611398963730657
2020-07-01,0.048021684447233565,2,18.584070796460182
2020-07-05,-0.12311618149455975,6,22.707889125799554
2020-07-06,0.17506923465625787,0,14.856646394439622
2020-07-07,0.2613377445465861,1,-2.571860816944027
2020-07-08,0.21668173356036285,2,13.12111801242235
2020-07-09,0.4218862360786509,3,2.8140013726835944
2020-07-12,0.16887964378525702,6,-7.6101468624833135
2020-07-13,0.023899535207994427,0,1.8063583815028927
2020-07-14,-0.0134937507759798,1,-4.045422285308731
2020-07-15,0.24327462295717955,2,-4.289940828402372
2020-07-16,-0.10762476829075716,3,-14.296754250386401
2020-07-19,0.011223630938719305,6,15.59963931469792
2020-07-20,0.12596945774588728,0,0.46801872074884177
2020-07-21,0.10359420380584372,1,-3.881987577639756
2020-07-22,-0.011187338302512477,2,-1.8578352180937063
2020-07-23,0.2258379683318465,3,-2.716049382716046
2020-07-26,0.05841747686521617,6,-1.0998307952622688
2020-07-27,0.037243750029473215,0,4.961505560307966
2020-07-28,0.24819150915621505,1,3.5044824775876116
2020-07-29,0.5073359471832272,2,-3.937007874015752
2020-07-30,0.11999378577152015,3,-2.1311475409836023
2020-08-02,0.007660359533810226,6,13.902847571189291
2020-08-03,0.2834556725063385,0,0.2941176470588225
2020-08-04,-0.566002337396737,1,2.052785923753664
2020-08-05,0.1449497752049409,2,-0.5747126436781658
2020-08-06,0.100751847334357,3,-3.0346820809248554
2020-08-09,0.07244555676194156,6,5.886736214605071
2020-08-10,0.2037130647094621,0,-8.585503166783958
2020-08-11,0.030952380628520067,1,2.8483448806774447
2020-08-12,0.26507830509054514,2,0.0
2020-08-13,-0.03714083907326237,3,-1.9461077844311392
2020-08-16,0.09109992735614604,6,7.2519083969465825
2020-08-17,0.1698460351571769,0,1.7793594306049876
2020-08-18,0.18290542695711487,1,-1.6783216783216814
2020-08-19,0.02371656682850957,2,-1.9914651493598945
2020-08-20,-0.2062565847509404,3,2.467343976777947
2020-08-23,0.037884556538746665,6,6.019830028328621
2020-08-24,0.11895366710276845,0,19.17167668670674
2020-08-25,0.02253023542160354,1,14.573996636771325
2020-08-26,0.02268143280771285,2,-2.7397356780951454
2020-08-27,0.09383785099802547,3,-6.941645218392612
2020-08-30,0.032777561521961936,6,2.864870270270292
2020-08-31,0.28698922154040113,0,5.7277979123595335
2020-09-01,0.3716808664186744,1,-1.0934442796499022
2020-09-02,0.058876804299192675,2,-6.030145728643211
2020-09-03,-0.6384466689701169,3,-3.850272521375797
2020-09-07,0.12032204176334108,0,-5.283642936596211
2020-09-08,0.16460920126378806,1,6.224303803622777
2020-09-09,0.03367278559634,2,-1.9347705914870228
2020-09-10,0.1354620808772582,3,1.2964994363021454
2020-09-13,0.02844864310479406,6,4.229276807416649
2020-09-14,0.12125498930928698,0,2.455958355579302
2020-09-15,-0.02672467505462877,1,-0.9379936978638037
2020-09-16,0.2446471367870567,2,1.5255076275644264
2020-09-17,-0.03400484677685532,3,0.5699533974069082
2020-09-20,0.1532648269332979,6,-3.0911952601751835
2020-09-21,0.4019117778875005,0,2.232860299460948
2020-09-22,0.049946672990125805,1,-6.604269370774829
2020-09-23,0.1159111314976272,2,-0.6124666265293177
2020-09-24,0.4762368758329135,3,2.633053221288506
2020-09-27,0.008061201463264138,6,2.674667030567668
2020-09-28,0.22216493698410356,0,10.845300948713522
2020-09-29,0.07298116310168981,1,1.7745755395683238
2020-09-30,0.21194842037155476,2,2.5447739182268725
2020-10-01,0.4365107753087204,3,-2.6654411764705954
2020-10-04,0.17594694488910734,6,1.9357884796978198
2020-10-05,0.13541213099712385,0,-4.261232051875863
2020-10-06,0.17748605699702255,1,4.305752298016419
2020-10-07,0.11130802918108924,2,-0.5565770202493714
2020-10-08,0.6501468966913135,3,0.1399160382501652
2020-10-11,-0.15970249560289235,6,1.7699162445233618
2020-10-12,0.16346060245739194,0,-1.052627002288331
2020-10-13,0.18496266324626867,1,22.571687207600032
2020-10-14,-0.01962972880176936,2,5.924528301886789
2020-10-15,0.10384147571098576,3,1.4606341289633118
2020-10-18,0.03999331399838685,6,-2.9845540730337183
2020-10-19,-0.019636183369822605,0,1.1943540063103164
2020-10-20,0.18931090611091064,1,-0.3576466508457332
2020-10-21,0.05946465184145772,2,-1.722907332271817
2020-10-22,0.17733787616024774,3,-0.8035025859569944
2020-10-25,0.10415193109501863,6,-4.234167893961704
2020-10-26,0.2430458153112643,0,9.34256439830834
2020-10-27,0.09965274713999897,1,-3.2700455952867302
2020-10-28,-0.03044409188110625,2,16.28498727735368
2020-10-29,0.021153240800239892,3,-4.407627383557367
2020-11-01,-0.1124064250596994,6,8.960104643557898
2020-11-02,-0.0014666687192539502,0,6.542617046818733
2020-11-03,0.059471577657788474,1,6.225349295774629
2020-11-04,0.09314537844796683,2,12.304426208019791
